show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Year_added,Month_added,duration_mins,duration type
80137461,Movie,25 Kille,Simranjit Singh Hundal,"Guggu Gill, Yograj Singh, Sonia Mann, Jimmy Sharma, Sapna Bassi, Lakha Lakhwinder Singh, Sandeep Kaur Sandy, Sardar Sohi",India,2018-10-01,2016,TV-PG,140 min,"Action & Adventure, Dramas, International Movies","Four brothers learn that they have inherited ancestral land, but must fight to claim it when a greedy feudal lord threatens to take it over.",2018,October,140,min
70123116,Movie,Agyaat,Ram Gopal Varma,"Adesh Bhardwaj, Rasika Dugal, Joy Fernandes, Ravi Kale, Ishtiyak Khan, Priyanka Kothari, Kali Prasad Mukherjee, Nitin Reddy, Gautam Rode, Howard Rosemeyer",India,2018-10-01,2009,TV-MA,97 min,"Horror Movies, International Movies",A film crew shooting in a remote forested location begins losing members one by one to a mysterious entity that they cannot see or hear.,2018,October,97,min
80190101,Movie,Anjaan,N. Linguswamy,"Suriya, Samantha Ruth Prabhu, Vidyut Jammwal, Manoj Bajpayee, Soori",India,2018-10-01,2014,TV-MA,146 min,"Action & Adventure, Dramas, International Movies","Mild-mannered Krishna comes to Mumbai to search for his gang-leader brother, and quickly finds himself in way over his head.",2018,October,146,min
81024712,Movie,Bathinda Express,Deep Joshi,"Deep Joshi, Jasmine Kaur, Mohit Bhaskar, Vijay S. Kumar, Prince Kanwaljit Singh, Tarlochan Singh, Harsh Sethi",India,2018-10-01,2016,TV-14,118 min,"Dramas, International Movies, Sports Movies",An ambitious young athlete endeavors to revive his floundering running career after falling prey to negative influences.,2018,October,118,min
70113306,Movie,Delhi 6,Rakeysh Omprakash Mehra,"Abhishek Bachchan, Sonam Kapoor, Waheeda Rehman, Om Puri, Prem Chopra, Atul Kulkarni, Pavan Malhotra, Divya Dutta, Deepak Dobriyal, Sheeba Chaddha",India,2018-10-01,2009,TV-14,128 min,"Dramas, International Movies","In the ancient walled city of Delhi, an American-born Indian finds himself on an unexpected inner journey as he learns about himself and his roots.",2018,October,128,min
70113305,Movie,Dev.D,Anurag Kashyap,"Abhay Deol, Mahie Gill, Kalki Koechlin, Sindbad Phgura, Ammo 'Too Sweet', Jimi the Quiff, Parakh Madan",India,2018-10-01,2009,TV-MA,137 min,"Dramas, International Movies, Romantic Movies","Because they come from different castes, the son of a tax collector and his true love are not allowed to marry, sending them down divergent paths.",2018,October,137,min
80032472,Movie,Dil Vil Pyaar Vyaar,Manjeet Maan,"Gurdas Maan, Neeru Bajwa, Jassi Gill, Rajiv Thakur, Khushdeed Maan, Manav Vij, Raj Jhinger, Shruti Sodhi, Meher Vij",India,2018-10-01,2014,TV-PG,145 min,"International Movies, Music & Musicals, Romantic Movies","Agam Singh's brothers mean everything to him, so while he promises not to marry, he tries to get them to marry – but they want him to marry first.",2018,October,145,min
70181653,Movie,Ek Main Aur Ekk Tu,Shakun Batra,"Kareena Kapoor, Imran Khan, Boman Irani, Ram Kapoor, Ratna Pathak Shah, Zenobia Shroff, Soniya Mehra, Akshat Verma, Dana Lewis, Rajesh Khattar",India,2018-10-01,2012,TV-14,106 min,"Comedies, International Movies, Romantic Movies",Bollywood stars Imran Khan and Kareena Kapoor pair up to play exceptionally dissimilar lovers in this lighthearted romantic comedy.,2018,October,106,min
80032474,Movie,Haani,Amitoj Mann,"Sarabjit Cheema, Mahreen Kaleka, Harbhajan Mann, Anuj Sachdeva, Rupan Bal, Sonia Mann",India,2018-10-01,2013,TV-14,137 min,"Dramas, International Movies, Music & Musicals","When a man discovers that he can communicate with his grandfather's spirit, it leads to two love stories intertwining 50 years apart.",2018,October,137,min
80032476,Movie,Happy Go Lucky,Amarpreet G S Chabbra,"Amrinder Gill, Harish Verma, Sumeet Sandhu, Gurpreet Guggi, B.N. Sharma, Praneet Bhatt, Kuldeep Sharma",India,2018-10-01,2014,TV-14,129 min,"Comedies, International Movies, Music & Musicals","Three sisters seem to be ideal brides for three brothers. But when the girls' father won't allow the marriages, the boys use trickery to pull it off.",2018,October,129,min
70127589,Movie,Harishchandrachi Factory,Paresh Mokashi,"Nandu Madhav, Vibhawari Deshpande, Ambarish Deshpande, Mohit Gokhale, Dilip Joglekar, Dheeresh Joshi, Ketan Karande, Atharva Karve, Mayur Khandge, Sandip Pathak",India,2018-10-01,2009,TV-PG,99 min,"Dramas, International Movies","Against a backdrop of burgeoning social unrest, a neophyte filmmaker makes history in 1913 as the director of India's first feature-length film.",2018,October,99,min
80104130,Movie,Jagga Jasoos,Anurag Basu,"Ranbir Kapoor, Katrina Kaif, Saurabh Shukla, Saswata Chatterjee, Rajatabha Dutta, Saravajeet Tiwari",India,2018-10-01,2017,TV-14,155 min,"Action & Adventure, Comedies, International Movies","An eccentric, self-proclaimed detective goes on an action-packed hunt for his missing father, with an awkward but adventurous journalist by his side.",2018,October,155,min
80032473,Movie,Jatt James Bond,Rohit Jugraj,"Gippy Grewal, Gurpreet Guggi, Zarine Khan",India,2018-10-01,2014,TV-14,142 min,"Comedies, Dramas, International Movies","Shinda loves Laali but can't have her, so he and his friends come up with an elaborate plan to solve all their problems and win her.",2018,October,142,min
70090035,Movie,Jodhaa Akbar,Ashutosh Gowariker,"Hrithik Roshan, Aishwarya Rai Bachchan, Sonu Sood, Poonam Sinha, Suhasini Mulay, Ila Arun, Raza Murad, Kulbhushan Kharbanda, Abeer Abrar",India,2018-10-01,2008,TV-14,214 min,"Action & Adventure, Dramas, International Movies","In 16th-century India, what begins as a strategic alliance between a Mughal emperor and a Hindu princess becomes a genuine opportunity for true love.",2018,October,214,min
81024713,Movie,Judge Singh LLB,Atharv Baluja,"Ravinder Grewal, B.N. Sharma, Sardar Sohi, Chandan Prabhakar, Anita Devgan, Harpal Singh, Hardeep Gill, Surbhi Mahendru",India,2018-10-01,2015,TV-14,137 min,"Comedies, Dramas, International Movies","Framed by a politician for committing murder, a lower-class boy hires the only counsel he can afford: a lawyer with no courtroom experience.",2018,October,137,min
70117268,Movie,Kaminey,Vishal Bhardwaj,"Shahid Kapoor, Priyanka Chopra, Deb Mukherjee, Shivkumar Subramaniam, Chandan Roy Sanyal, Hrishikesh Joshi, Amole Gupte, Patricia Bull, Carlos Paca, Eric Santos",India,2018-10-01,2009,TV-MA,128 min,"Dramas, International Movies, Music & Musicals","A young man pursues his dreams of wealth by breaking the law, while his twin brother tries to better his life through hard work and honesty.",2018,October,128,min
81024696,Movie,Khido Khundi,Rohit Jugraj,"Ranjit Bawa, Mandy Takhar, Manav Vij, Elnaaz Norouzi, Mahavir Bhullar, Guggu Gill, Seema Kaushal, Sukhbir Singh",India,2018-10-01,2018,TV-14,151 min,"Dramas, International Movies, Sports Movies",An embittered former hockey star must engage with the sport again to help his brother assemble a team for a momentous match against the British.,2018,October,151,min
70303428,Movie,Khoobsurat,Shashanka Ghosh,"Sonam Kapoor, Fawad Khan, Kiron Kher, Ratna Pathak Shah, Amir Raza Hussain, Ashok Banthia, Kaizaad Kotwal, Rishabh Chaddha",India,2018-10-01,2014,TV-14,121 min,"Comedies, International Movies, Romantic Movies",A free-spirited doctor is hired to assist an injured king and winds up challenging his family's tradition-bound lifestyle as she falls for his son.,2018,October,121,min
70125882,Movie,Kisaan,Puneet Sira,"Jackie Shroff, Arbaaz Khan, Sohail Khan, Diya Mirza, Nauheed Cyrusi, Sharat Saxena, Dalip Tahil, Vishwajeet Pradhan, Sarfaraz Khan",India,2018-10-01,2009,TV-14,101 min,"Action & Adventure, Dramas, International Movies",A bitter family battle ensues between a father and his sons when a businessman makes a deal that entices farmers to sell off their properties.,2018,October,101,min
70101039,Movie,Kismat Konnection,Aziz Mirza,"Shahid Kapoor, Vidya Balan, Juhi Chawla, Om Puri, Vishal Malhotra, Karanvir Bohra, Amit Varma",India,2018-10-01,2008,TV-PG,145 min,"Comedies, International Movies, Music & Musicals","A man finds his lucky charm in the form of a woman whom he had once clashed with on every level, but on whose presence he must now rely to succeed.",2018,October,145,min
70123121,Movie,Kurbaan,Renzil D'Silva,"Kareena Kapoor, Saif Ali Khan, Om Puri, Diya Mirza, Vivek Oberoi, Kulbhushan Kharbanda, Kiron Kher, Rupinder Nagra, Nauheed Cyrusi",India,2018-10-01,2009,TV-MA,147 min,"International Movies, Thrillers","When a young Indian couple moves to the American suburbs, they are shocked to discover that they've become enmeshed in a secret terrorist plot.",2018,October,147,min
80152182,Movie,Lock,Smeep Kang,"Gippy Grewal, Gurpreet Guggi, Smeep Kang, Geeta Basra, Karamjit Anmol, Harpal Singh, Vikram Grover, Priyanka Sharma",India,2018-10-01,2016,TV-14,90 min,"Dramas, International Movies","A disillusioned rickshaw driver in Punjab dreams of moving to Dubai, but his plan to butter up his would-be benefactor goes horribly wrong.",2018,October,90,min
70229042,Movie,Luv Shuv Tey Chicken Khurana,Sameer Sharma,"Kunal Kapoor, Huma Qureshi, Rajesh Sharma, Vipin Sharma, Dolly Ahluwalia, Vinod Nagpal, Rahul Bagga, Rajendra Sethi, Munish Makhija, Herry Tangri",India,2018-10-01,2012,TV-14,129 min,"Comedies, International Movies","Fleeing London to evade a gangland debt collector, Omi Khurana returns to his native village in India, passing himself off as a successful lawyer.",2018,October,129,min
70042756,Movie,"Main, Meri Patni Aur Woh",Chandan Arora,"Rajpal Yadav, Rituparna Sengupta, Kay Kay Menon, Varun Bandola, Vinod Nagpal, Naseeruddin Shah",India,2018-10-01,2005,TV-14,129 min,"Comedies, International Movies, Romantic Movies","An ordinary-looking guy weds the woman of his dreams, but his jealousy threatens to destroy their union in this lighthearted tale of marital mismatch.",2018,October,129,min
80187618,Movie,Manje Bistre,Baljit Singh Deo,"Gippy Grewal, Sonam Bajwa, Karamjit Anmol, Jaggi Singh, B.N. Sharma, Hobby Dhaliwal, Rana Ranbir, Sardar Sohi, Anita Devgan, Harby Sangha",India,2018-10-01,2017,TV-PG,136 min,"Comedies, Dramas, International Movies","While prepping for a family wedding, a young man falls for his sister’s friend, who has already been promised to someone else.",2018,October,136,min
81024704,Movie,Motor Mitraan Di,Amitoj Mann,"Gurpreet Guggi, Happy Raikoti, Vikram Singh, Sonia Mann, Yograj Singh, Sardar Sohi, Harsharan Singh, Anita Meet, Prakash Gadhu, Gurmeet Sajan",India,2018-10-01,2016,TV-14,117 min,"Comedies, International Movies","When three brothers unwittingly get entangled in a murder associated with a fraudulent ashram leader, they set out to expose him to society as a fake.",2018,October,117,min
70229047,Movie,Mugamoodi,Mysskin,"Jiiva, Pooja Hegde, Narain, Nasser, Girish Karnad, Anupama Kumar, Selvaah",India,2018-10-01,2012,TV-14,150 min,"Action & Adventure, International Movies",A martial arts specialist accidentally becomes a superhero when he steps in – in costume – to help the cops catch a criminal.,2018,October,150,min
70229555,Movie,Muran,Rajan Madhav,"Prasanna, Cheran, Haripriya, Nikhita, Suma Bhattacharya, Jayaprakash",India,2018-10-01,2011,TV-14,134 min,"Action & Adventure, International Movies","When jingle composer Nanda's car breaks down on his way to Chennai, he hitchhikes there with Arjun, who tries to rope Nanda into a shady deal.",2018,October,134,min
70213515,Movie,My Friend Pinto,Raaghav Dar,"Prateik, Kalki Koechlin, Arjun Mathur, Shruti Seth, Makrand Deshpande, Divya Dutta, Rajendranath Zutshi, Amin Hajee, Karim Hajee, Shakeel Khan",India,2018-10-01,2011,TV-PG,100 min,"Comedies, International Movies, Sci-Fi & Fantasy",A bright-eyed villager comes face-to-face with the gritty realities of modern-day Mumbai when he sets out to find his childhood friend.,2018,October,100,min
80190103,Movie,Naan Sigappu Manithan,Thiru,"Vishal, Lakshmi Menon, Saranya Ponvannan, Jayaprakash, Sunder Ramu, Jagan, Iniya, Chetan Cheenu",India,2018-10-01,2014,TV-MA,147 min,"Action & Adventure, Dramas, International Movies","After his sleeping disorder hinders him from protecting his girlfriend, a man sets out to take revenge on the thugs who attacked her.",2018,October,147,min
81024729,Movie,Nasha,Amit Saxena,"Shivam Patil, Poonam Pandey, Sheetal Singh, Vishal Bhosle, Rohan Khurana, Ranbir Chakma, Raj Kesaria, Chirag Lobo",India,2018-10-01,2013,TV-MA,115 min,"Dramas, International Movies, Romantic Movies","A teenage boy becomes smitten with his new drama teacher and pursues her, despite the perilous risks of being found out.",2018,October,115,min
80032477,Movie,Naughty Jatts,Pankaj Batra,"Neeru Bajwa, Binnu Dhillon, Arya Babbar, Roshan Prince, B.N. Sharma, Karamjit Anmol, Harby Sangha",India,2018-10-01,2013,TV-PG,121 min,"Comedies, International Movies, Music & Musicals","When three different boys propose to a lively, strictly reared girl who yearns to be a performer, she agrees to marry the winner of a singing contest.",2018,October,121,min
81024711,Movie,Needhi Singh,Jaivi Dhanda,"Kulraj Randhawa, Nirmal Rishi, Ashish Duggal, Aman Sutdhar, Dally Daljit, Seema Kaushal, Shubh Ghumman, Karan Tiwana",India,2018-10-01,2016,TV-MA,103 min,"Action & Adventure, Dramas, International Movies","When her friend’s rapist evades punishment from the law, a determined young woman takes revenge into her own hands in this story based on real events.",2018,October,103,min
70303495,Movie,Phantom,Kabir Khan,"Saif Ali Khan, Katrina Kaif, Sabyasachi Chakraborty, Mohammed Zeeshan Ayyub, Sohaila Kapoor, Denzil Smith",India,2018-10-01,2015,TV-14,129 min,"Action & Adventure, International Movies",India's primary intelligence agency sends an enigmatic operative on a top-secret mission to avenge the 11/26 terrorist attack on Mumbai.,2018,October,129,min
70303429,Movie,Pizza,Akshay Akkineni,"Akshay Oberoi, Parvathy Omanakuttan, Arunoday Singh, Dipannita Sharma, Rajesh Sharma, Omkar Das Manikpuri, Hussain Dalal, D. Santosh",India,2018-10-01,2014,TV-14,102 min,"Horror Movies, International Movies, Thrillers",A pizza delivery boy who doesn't believe in the supernatural is forced to confront his convictions after being trapped in a house on his route.,2018,October,102,min
80084768,Movie,Pooja Kiven Aa,Nidhi Sharma,"Miss Pooja, Tarun Khanna, Raj Singh Jhinger, Sahil Vedoliyaa, B.N. Sharma, Manoj Joshi, Anita Shabdeesh, Sardar Sohi",India,2018-10-01,2013,TV-PG,122 min,"Comedies, International Movies, Music & Musicals","When a woman arrives in Mumbai and hires three spirited boys to care for her estate, she discovers they're more trustworthy than her family members.",2018,October,122,min
70096752,Movie,Race,"Mastan Alibhai Burmawalla, Abbas Alibhai Burmawalla","Saif Ali Khan, Akshaye Khanna, Katrina Kaif, Bipasha Basu, Anil Kapoor, Sameera Reddy",India,2018-10-01,2008,TV-14,155 min,"Action & Adventure, International Movies, Music & Musicals",The plot thickens around two horse-racing competitors when three beautiful women come into their lives and a murder is committed.,2018,October,155,min
70229046,Movie,Race 2,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Anil Kapoor, Saif Ali Khan, John Abraham, Deepika Padukone, Jacqueline Fernandez, Ameesha Patel, Rajesh Khattar, Chunky Pandey",India,2018-10-01,2013,TV-14,139 min,"Action & Adventure, International Movies, Music & Musicals","In this sequel set in the world of horse racing, half-brothers Ranvir and Rajiv Singh return for another complex tale of love, greed and violence.",2018,October,139,min
80084767,Movie,Saadey CM Saab,Vipin Parashar,"Harbhajan Mann, Kashish Singh, Gurpreet Guggi, Rahul Singh, Dev Gill, Inder Bajwa",India,2018-10-01,2015,TV-14,131 min,"Comedies, Dramas, International Movies",Three old friends who have always hated politics are in for a shock when the friend who dislikes politics the most is somehow elected head minister.,2018,October,131,min
